Datetime,Tweet Id,Text,Username
2022-01-31 14:52:49+00:00,1488163362467119105,"#postponegate2022 
#delayGATE2022 
@msisodia 
My humble request to you @msisodia sir please support gate aspirants postpone gate exam till COVID third wave end.student are facing travel issue for exam centre and omicron case vaarries day by day... https://t.co/6ODm0paiiw",Sadhana17272615
2022-01-31 14:52:48+00:00,1488163361539997705,@russian_market Everyone is going to get Omicron at some point.  It is inevitable.  Vaxed or not.,BonaireVolt
2022-01-31 14:52:48+00:00,1488163360948506624,@podcaster69 @JustinTrudeau You know the vaccines worked for delta and previous but still reduces severity in omicron,c3porice
2022-01-31 14:52:47+00:00,1488163356339064832,"@R____City https://t.co/YTiNykiTZB
Believe this was from last June so hard to say how well it compares to omicron efficacy https://t.co/8o7V6u0NC3",AndrewBurner
2022-01-31 14:52:44+00:00,1488163343093452802,@woketopiansa @Skippy8112 @CraigSweetnam @elonmusk Could Omicron be even LESS deadly than seasonal flu? Scientists believe ultra-infectious strain may kill 100 TIMES fewer people than Delta (and mortality rates were ALREADY similar to influenza before the variant emerged) https://t.co/6CX89K9CmP,harolds_james
2022-01-31 14:52:43+00:00,1488163339444310019,Explainer-Scientists on alert over rising cases caused by Omicron cousin BA.2 https://t.co/PApn4DoZAP via @Yahoo,ijbl
2022-01-31 14:52:43+00:00,1488163338110615555,"@backtolife_2019 bs, and the recent Israeli study shows booster has almost no stopping power against Omicron. Look at Israeli charts...Jacinda the wicked witch.",Daamu62208242
2022-01-31 14:52:42+00:00,1488163333161340929,COVID Omicron News: Relief for hospital workers as omicron cases drop across the nation https://t.co/jcP4pr9qkN,purchaseagain
2022-01-31 14:52:38+00:00,1488163316975296519,Omicron: what do we know about ‘stealth’ subvariant BA.2? https://t.co/p2gV94dE6T,pittfancarl
2022-01-31 14:52:35+00:00,1488163303733882880,"Health experts are worried the Beijing Olympics face the perfect conditions for a COVID outbreak, due to the fast spread of Omicron, vaccines' weakened protection against the variant, and a mentality that the Games must go on in spite of the risks.
https://t.co/QnlD9EpedM",FujiiPonta
2022-01-31 14:52:30+00:00,1488163286323445764,"Before Omicron, there were record ambulance waits in NSW https://t.co/58T2J6B1oS",wrevoint
2022-01-31 14:52:29+00:00,1488163279377776642,"@lucysuccs @AntonyCoote @linusgsebastian @micnorian14 Studies are in, your 3rd dose does very little after 7 days. Now you want people to get a booster every 7 days. CDC, WHO and even Health Canada all acknowledged the current vaccine does not stop infection or transmission of Omicron",gturgeonjr
2022-01-31 14:52:24+00:00,1488163260868276234,"@vs_US_Pravda @sfr3040gl @WilligenTasha @DrAseemMalhotra CV sh0ts 4,5,6+ are coming about Springtime for Omicron, Pi, Rho+.

Chasing behind new variants (new CV sh0ts) for the rest of their lives.

Perpetual compliance &amp; stream of $Billions in pure profit for PhRMA, who’ll never stop recommending more.

Media Programming is working.",PhD_PharmD
2022-01-31 14:52:23+00:00,1488163254765596673,What happened to Omicron? It’s 15 Minutes are up??,JVR926
2022-01-31 14:52:20+00:00,1488163244950921221,"The likely fading out of Omicron should mean schools, businesses, cities &amp; local communities need to lift restrictions, allow masks to be voluntary, &amp; encourage a return to in person workplaces. Cities, especially, can’t recover w/ empty office towers. https://t.co/CFwGdEu4fH",DonnaPerryMA1
2022-01-31 14:52:20+00:00,1488163242769731587,Japan's Kowa says ivermectin showed 'antiviral effect' against Omicron in research | Reuters https://t.co/c6obgH0nJc,Christel_987
2022-01-31 14:52:19+00:00,1488163237266923522,"What we know now about COVID immunity after infection, including omicron and delta variants https://t.co/UhM4qw6QSo",haleplushearty
2022-01-31 14:52:17+00:00,1488163229545242625,"@conskordilis @AliAbunimah Vaxxes are not effective, especially bad vs Omicron, thats their problem

Data says a Booster shot of MRNA could solve their problems, but they made a huge media campaign against MRNA last year so thats a bit unlikely",DerLader
2022-01-31 14:52:12+00:00,1488163210179923969,"Omicron subvariant BA.2 more infectious than &amp;#8220;original&amp;#8221;, Danish study finds https://t.co/MtAhfdbcCJ via FXEmpire #forex #fx",BlackCentaurFX
2022-01-31 14:52:12+00:00,1488163208795803649,Explainer-Scientists on alert over rising cases caused by Omicron cousin BA.2 https://t.co/bt4xwxQEky via FXEmpire #forex #fx,BlackCentaurFX
2022-01-31 14:52:10+00:00,1488163201229496326,Omicron Surge in Asia Restricts Travel for Lunar New Year https://t.co/P3RK8YnBLd,SimpleMedia_
2022-01-31 14:52:09+00:00,1488163195722285061,"@tedcruz Everywhere I go I see people pull down mask to talk or to itch etc &amp; no one says a word abt that.
Where I am most don’t wear masks indoors at all while omicron is on fire. I see old white men with no mask. I wonder how long they will live, after this. It’s a political statement.",primrose1508
2022-01-31 14:52:06+00:00,1488163185202892806,I know that in the other hand it will benefit also the economy of the country. But here's the thing what if there's other variant that are more communicable than omicron and more severe than delta? Are we will go back again to have lockdown and other small business will close?.,JihoonieSmiles
2022-01-31 14:52:06+00:00,1488163184104161286,"""We're gonna need 3 more to fill the table..!""

7 dwarves enroute to DINING-IN in #PEI, sitting #unmasked..

WHILE #DEATHS DOUBLE in last 2wks, and #covid19 cases remain stubbornly high
#peipoli #cdnpoli #charlottetown @dennyking @bradtrivers 
Son of #Omicron-&gt; #BA2 comefromaway https://t.co/DEmDI5Ol53 https://t.co/OgQJgukq0Z",ntqrt
2022-01-31 14:52:05+00:00,1488163178672361472,"@ProfPhoebe @edrybicki @scoopit Omicron is so yesterday, literally, for me. 😄",scopedbylarry
2022-01-31 14:52:04+00:00,1488163174687940618,"@oissela20 @catarinagallo @SamanthaMalin @joerogan I can read Italian well enough, and I believe the study goes through October 2021, so pre-omicron. 
Report from Britain today indicates boosters are 95% effective at preventing death from omicron. Why not take those odds?
What is in it for you to risk chance of catching Covid-19?",SimonMDoughty
2022-01-31 14:52:03+00:00,1488163172032782336,"@Lavorgnanomics @GreekFire23 Agreed with your forecast and impression of the current economy, GDP, inflation and Fed forecasts.  Also have no crystal ball but think it more possible than most that there will be another variant worse than omicron.  China's policy is smarter than it looks, it is not zero cv.",galitzia
2022-01-31 14:52:03+00:00,1488163169734475782,#Omicron #OmicronVariant gets you a 10% chance on #LongCovid https://t.co/xhsuFMpKVI,tobiasg82
2022-01-31 14:52:01+00:00,1488163164722130946,@on_a_larkh I don't know about you but the G'raha Tia  death with the omicron's really got me. the little first bump and the choice you have to make UGH.  Also Emet at the end whoo boy good stuff,indelicatoart
2022-01-31 14:51:58+00:00,1488163150172205056,"The UK Government has announced that the restrictions put in place to prevent the spread of Omicron and COVID-19 in social care settings will now be eased.

👉  https://t.co/9oLqrobzA1 https://t.co/dOQTSa9I8C",KnowsleyCouncil
2022-01-31 14:51:56+00:00,1488163143964631047,@PioneerPress Uh how about business is down with omicron wave and ppl scared back into their homes for good reason. Stupid snd inflammatory reporting,violadoc63
2022-01-31 14:51:55+00:00,1488163135944937472,"Japanese Pharmaceutical company Kowa Co Ltd says Ivermectin is effective against Omicron in phase III trials.

Where are all the ""horse paste"" trolls now? 😎
https://t.co/UApDnr0sCA",StefanAntonino
2022-01-31 14:51:54+00:00,1488163132581322752,"With omicron sweeping across the globe, scientists are racing to pinpoint the cause of the bedeviling condition and find treatments before a potential explosion in long COVID cases. https://t.co/WsjpK7WIps via @HuffPost",gnuman1979
2022-01-31 14:51:51+00:00,1488163120212234248,"Check your email!

COVID-19 Home Test have been shipped. Mine is scheduled to arrive today. Good resource to have on hand since it's cold, flu, allergy/sinus, Covid Omicron season. This way you'll know what you may have if you're experiencing flu like systems. https://t.co/uX3dDk1Uwr",bclarkalexander
2022-01-31 14:51:47+00:00,1488163103271436290,@glugalug The BA2 variant of omicron doesn't have s target failure so now there's this new way at differentiating omicron (BA1 and BA2) vs delta,Undergroundcou1
2022-01-31 14:51:45+00:00,1488163097164406785,Agree with you completely @Gab_H_R - This screenshot is a joke and a slap in the face of real science - #covid #delta #omicron #pandemic #Nurse #RN #Doctor https://t.co/pcguLRKSdy,April_Shorty_
2022-01-31 14:51:38+00:00,1488163068211339268,"Omicron undoubtedly brings us closer to the end of the pandemic, scientists say. But it is not likely that the coronavirus will ever completely disappear, and herd immunity is now just a dream. https://t.co/yH2Sz8X0Dz",NYTHealth
2022-01-31 14:51:38+00:00,1488163066143559681,@EnOhSeeAichEee Omicron made me alwayshungry af. 🤷🏻‍♀️🤣🤣🤣💚,MomOfBaby92
2022-01-31 14:51:37+00:00,1488163061496262663,"@LuoshengPeng It’s not what they report, that’s old news, but what guidance they give. Earnings forecasts are generally too high, the supply chain issues are easing not going away, and China’s economy is slowing. God help if omicron spreads there. Higher rates/PE compression just beginning",NC7983
2022-01-31 14:51:36+00:00,1488163059076059147,Jay Blades says he 'feels shame' learning to read in his fifties - Daily Mail https://t.co/0XSnAQJ5Ae via @GoogleNews #preK #wednesdaythought    #MondayMorning #MondayMotivation    #Omicron #edutwitter #EarlyChildhoodDevelopment #COVID19 #TEACHers #literacy,TheKangarooCrew
2022-01-31 14:51:36+00:00,1488163058203742210,"Omicron amps up concerns about long COVID and its causes 

 https://t.co/Vuzbrki14O",New_Narrative
2022-01-31 14:51:36+00:00,1488163058098728960,"@taylorsschumann @Erinjoytweets ❤️ this convo! Last time we were in our church in person, our daughter who is neurodivergent really struggled with regulation, so it's really become a once-in-a-while thing (well, right now it's not at all b/c we went back to online amid omicron spike).",K__Mayfield
2022-01-31 14:51:31+00:00,1488163039350296579,"@kellywind @Col_Cornpone @georgeyoliver @mtaibbi ok, so the answer to both is that there is a heavy bias in the data(and this is a preprint anyway so the data will be interpreted further) its not an apples to apples comparison.  the time the data is from was before omicron was prevalent in the country and-",piccolohl
2022-01-31 14:51:30+00:00,1488163034874875906,Explainer: Scientists on alert over rising cases caused by Omicron cousin BA.2 - Reuters https://t.co/8mQoWvmIwN via @GoogleNews,dianerocks52
2022-01-31 14:51:24+00:00,1488163006416662543,"@MeKathleen @davidminpdx @carterforva Be a little more honest. While deaths were declining due to vaccines, Biden “suggested” that states could use the funds for police. Then the Delta/Omicron variants came along &amp; idiots who won’t get vaccinated caused the rise in illness and death.",debmunson9
2022-01-31 14:51:23+00:00,1488163004755890180,“sorry sir i’m gonna have to see your proof of diaper” #Omicron https://t.co/85xYk4sXWh,SpencerHosking
2022-01-31 14:51:14+00:00,1488162967715778564,@wil_da_beast630 This lady proudly tweet that he kid got a sprained ankle (and possibly a fracture) and that she wouldn't take him to the ER unto omicron was over.,SaraMichaelAsh1
2022-01-31 14:51:14+00:00,1488162965601857541,@AleResnik @martinvars The Data was correct. There was no data regarding a new variant like omicron back then. Data is not an absolute truth. It changed and usually gets better with time.,barraganc
2022-01-31 14:51:12+00:00,1488162959079747584,"@leonsinoff @joerogan @Spotify Break through infection before omicron wasn’t rare. The information was being suppressed. This is exactly the point. - Also, those vaccinated are having a harder time with Omicron, so what are you babbling about more vaccines are better?? Are you serious? Time to grow up.",Exo14142
2022-01-31 14:51:12+00:00,1488162957200551936,Explainer: Scientists on alert over rising cases caused by Omicron cousin BA.2 https://t.co/jSd9QDsYLY,Crof
2022-01-31 14:51:08+00:00,1488162939873996803,"@orwell2022 So, we can assume it might even have worked to prevent viral replication when infected with previous virus variants? And may work with the ones following #Omicron?",hanszandvliet79
2022-01-31 14:51:02+00:00,1488162916004208642,"@AllisonPearson How do you know,please show the data on vaccine efficacy for Delta and Omicron,and not one you made up!",dollycroc
2022-01-31 14:51:00+00:00,1488162908102082565,"ACT Research’s For-Hire Driver Availability Index decreased 2.4 points in December, to 35.5 from November’s 37.9, reflecting the impact of the Omicron variant on both absenteeism and recruiting. 

https://t.co/GFbFIAOJWa

#freight, #logistics, #TL, #LTL, #ACT, #ACTResearch https://t.co/VEpcNrRJDb",actresearch
2022-01-31 14:50:57+00:00,1488162892767707136,"@podcaster69 @JustinTrudeau Omicron did not mutate from Alpha, Beta, Gamma, or Delta. Vaccines aren’t going to be as effective if variants can spontaneously arise from non-human sources.",RockinMBlues
2022-01-31 14:50:55+00:00,1488162887528947714,"At a California hospital, Omicron leaves staff exhausted in body, and sometimes spirit https://t.co/eDcRyVmgT3",Crof
2022-01-31 14:50:54+00:00,1488162882991042562,"""We have confirmed that, like existing mutant strains (alpha beta gamma delta strains), there is the same antiviral effect on Omicron strains.""
- Kowa, Japan
https://t.co/DmW3yAdD5t
#Ivermectin 
#ivermectine 
#COVID19 https://t.co/71x9xdYMD0 https://t.co/G64U4Yvv8x",jaesonv
2022-01-31 14:50:47+00:00,1488162851546181636,"Join us for ""Variants, Breakthroughs, and Boosters: Understanding Omicron and the Future of the COVID-19 Pandemic"" on Wed. Feb. 2 from 6 to 7 p.m. 

https://t.co/H2AEJDmG54

@challiance @CambMA https://t.co/QmYClevTot",CambHealth
2022-01-31 14:50:40+00:00,1488162822748098568,@jissereitsma Wishing you a fastest recovery... Take care of your baby.... This shitty omicron is super spread'y stuff i heard,rajKtomy
2022-01-31 14:50:39+00:00,1488162821363974144,"YES!!! 👌🏽✊🏽 Now for the rest of the world, including my own country, with Africa, where the Omicron cases are dwindling. @CyrilRamaphosa https://t.co/5c4xSp115T",WendyP_Arendse
2022-01-31 14:50:39+00:00,1488162818067247104,@theMLBeat1 @TheEliKlein Who died from Omicron?,mmooch1970
2022-01-31 14:50:39+00:00,1488162817685569539,"@GANyborg Thnx!  May I ask your advice?

My son (16) had pfizer july 2nd &amp; august 2nd. And mild omicron last week.

He has to go to school in Holland with no ventilation, everybody keeps having covid because of herd immunity ideology.

Would you try to get a booster for him?",marizsmn
2022-01-31 14:50:37+00:00,1488162812648366083,"I’m very tired of alleged experts saying #Omicron is “mild”
It is not mild.
And skipping over #LongCovid is just plain #Irresponsible
#AusPol 
#TheDrum",rkd993
2022-01-31 14:50:36+00:00,1488162805882650624,"Today at 11:05 a.m. ET, UPMC clinical leaders will provide an update on the impact of the #COVID19 Omicron variant in the communities we serve and provide more information about Evusheld, which prevents infection. 

WATCH LIVE at https://t.co/lJxtJnkXtw. https://t.co/Y6f1cp7s99",UPMCnews
2022-01-31 14:50:35+00:00,1488162802711859211,"Update on the 7-day Avg. of new #covid19 Deaths reported by #UnitedStates states. 

https://t.co/eKdLIypHFk

As at yesterday, top states with high 7-day average of deaths are: #NewYork #Texas #California #Florida #Pennsylvania

#omicron #coronavirus #Texas #NewJersey https://t.co/LbnKDDZwdd",BeautifyData
2022-01-31 14:50:30+00:00,1488162779978772487,@GovNedLamont Do you really think 4.5 million people can’t drive to a test site?  There is no need for mass testing- Omicron did not deserve spending our tax dollars on mass testing!,maof3plus2
2022-01-31 14:50:26+00:00,1488162763847393286,Omicron got a cousin now. What di rass,iamSAM_
2022-01-31 14:50:26+00:00,1488162763616956417,@JCie73 @PaulMeekPerth NZ is an island. And has omicron.,dave_bremmer
2022-01-31 14:50:24+00:00,1488162757522313222,"@PoliticusSarah Suggest Dr. John Campbell’s excellent @YouTube videos on #COVID19 #Omicron responses to #vaccine explaining in simple terms how #CovidVaccines work to limit/reduce sickness

https://t.co/wyHpn7Qn3i

Suggest #unvaccinated #unvaxxed people review both safety &amp; effectiveness

#FAM46 https://t.co/LPjLSXtdXd",SCVIndy
2022-01-31 14:50:24+00:00,1488162757178687489,@sajidjavid If you weren't boosted what would be the difference? As Omicron is mild in unboosted as well,riversnilecuomo
2022-01-31 14:50:24+00:00,1488162756536803328,"@pamelaj13 @mtraven23 @Thereapper69 @canbymontes @FoxNews While vaccination does make you less likely to get it, Omicron raised the frequency of breakthrough cases. However, those cases have significantly lower chances for hospitalization and death than the unvaccinated. Recent article from state of Washington. 

https://t.co/srICBd1rrN",Montovon
2022-01-31 14:50:24+00:00,1488162754502565888,"#PropertyInvestment across the UK has hit its highest level for six years, having bounced back strongly, despite the surge in the omicron variant.

Find out more in our latest #blog at https://t.co/UHANSJc5Ws https://t.co/4w4Sk6YnI6",MDHAccountants
2022-01-31 14:50:22+00:00,1488162748911394819,"@sunfreaks @Progressive_RN Yes, Omicron is very dangerous.

64% vaxxed USA has 46 COVID deaths per million in the last 7 days.

66% vaxxed Israel has 27 COVID deaths per million in the last 7 days.

93% vaxxed UAE has 3 COVID deaths per million in the last 7 days.",mgb5000
2022-01-31 14:50:19+00:00,1488162733333770245,CORRECTED-Japan's Kowa says ivermectin showed 'antiviral effect' against Omicron in research | Reuters https://t.co/TGtkCSPAjX,Erica84962659
2022-01-31 14:50:16+00:00,1488162724127387652,Japan's Kowa says ivermectin showed 'antiviral effect' against Omicron in research https://t.co/YhbGArroHj,MScott14009027
2022-01-31 14:50:16+00:00,1488162722059591683,"@VeganMarine_ @KTP1116 @ReubenR80027912 @VPrasadMDMPH It’s like the 7th one since the beginning of the year and it can never end because omicron is never going away. We aren’t the only country that’s powerless to stop omicron. The Chinese have just deluded themselves in a different way.

https://t.co/RluDlInLp8",davis_valence
2022-01-31 14:50:09+00:00,1488162693680971780,Omicron and long Covid: Scientists have theories on the cause and who’s at risk https://t.co/4lvzDOiUrr,lizygist
2022-01-31 14:50:00+00:00,1488162654761988098,"Nursing homes have observed an extraordinary increase in coronavirus case rates during the Omicron surge. But the number of daily COVID-19 deaths hasn't risen as dramatically, data show.

https://t.co/bHxmHCSWNf",latimes
2022-01-31 14:49:56+00:00,1488162640920723460,#Omicron amps up concerns about long #COVID and its causes (from @AP) https://t.co/2tIstgJFkS,LifesaCrapShoot
2022-01-31 14:49:55+00:00,1488162636730703877,"90% of my household is down - all of us, and we haven’t even tested but I know it’s omicron 

Even with vaccination, the recovery is not swift enough https://t.co/FnW5OqZu9M",zahidshahafridi
2022-01-31 14:49:55+00:00,1488162634310598663,"@AdrianaSpappa If I am reading the report correctly, and I can read Italian well enough, the study is through October 2021, so pre-omicron. 
Study today from UK says boosters are 95% effective in preventing death from omicron. 95%. 
What is in it for you to take the risk of getting Covid?",SimonMDoughty
2022-01-31 14:49:53+00:00,1488162627066888197,@NightShiftMD That’s a hard no for me in both. I got omicron from boosted friends and their vaccinated kids gave it to mine. No more for me. I was sick for 4 weeks. They were fine in 12 hours. We are done with the vaccines and the narrative.,lovemills
2022-01-31 14:49:51+00:00,1488162618502266887,"@christyfraser I know, I even had SCC between delta and Omicron.. i am only 13 months into my stage 4 CLL diagnosis...it's all fun. Plus I am a full time dad to a 4 and 2 yr...and 23 months off my 60th Birthday",SSteve1334
2022-01-31 14:49:51+00:00,1488162615939375108,"Omicron amps up concerns about long COVID and its causes - ABC News https://t.co/V6a6BJ4U9q [“So many people are losing their livelihoods, their homes. They can’t work anymore,” she said. “Long COVID will probably have a more severe impact on our economy than acute COVID.”]",SIRATYST
2022-01-31 14:49:45+00:00,1488162591935401987,"@KTLA Go back to school, you lazy kids!! Omicron will not kill you!",Gilbert95016287
2022-01-31 14:49:43+00:00,1488162584582836225,@guardian Accurate? Says who? Will it include that the vaccines were produced for Alpha and not Omicron which has a mutated spike protein? Also that Pfizer &amp; AZ have new vaccines coming for omicron which hints the existing ones aren’t effective?,lawmo123
2022-01-31 14:49:40+00:00,1488162573660819461,"@DrNeilStone The numbers seem pretty convincing, even with Omicron. 

Ontario: https://t.co/zlnQzT7DZi",terrymorse
2022-01-31 14:49:34+00:00,1488162547907776512,@AndyGrewal That was prior to omicron. He actually had Robert Malone (who was on a couple of weeks later) clear that up for him. It's a genetic drift vs shift difference apparently.,kuypsrach
2022-01-31 14:49:30+00:00,1488162530904129536,"@MichaelAlbertMD Rogan got his mother vaccinated, encourages anyone who is obese or old to take vaccine but against it for children, u should be his fan. Esp now that Ivermectin is being accepted as effective Omicron treatment
https://t.co/u87e0ZW4wH",NoToEgypistan
2022-01-31 14:49:25+00:00,1488162507982348299,"@publicroad @Tish_H_Warren I think this would have gone over better in a couple weeks when Omicron is more fully behind us, but she's right.",brannonmc
2022-01-31 14:49:25+00:00,1488162507105570816,You're boosted and have recently recovered from Omicron. What's your risk of reinfection? | CBC News https://t.co/HLcmayDijt 100% Chance!!,Mithra89020456
2022-01-31 14:49:16+00:00,1488162471995129866,"Joy keeps asking to play soccer again, I was gonna sign her up for the Jan/Feb session but omicron was going platinum and all the kids would be back from holidays spreading shit. This child asks me daily to play soccer again so lemme gone sign her back up.",Mxxd2Perfection
2022-01-31 14:49:09+00:00,1488162441653481474,"Omicron subvariant BA.2 more infectious than ""original"", Danish study finds https://t.co/mVeGLKAfer",Crof
2022-01-31 14:49:08+00:00,1488162437530456065,"@BillM_VT83 @benshapiro ""investments have been taking a beating""

markets are roaring

""murder records in 15 cities""

began in 2020

""failed promises to defeat COVID""

no one could've predicted omicron, or that idiots wouldn't get vaxxed https://t.co/tI4qgKyZ53",TrumpZombieCult
2022-01-31 14:49:07+00:00,1488162433030148097,My 65yo jewish parents have basically spent the Omicron surge staying in and binging Sidney Poitier movies,garpo3000
2022-01-31 14:49:06+00:00,1488162428558974983,"@NightShiftMD Between vax injuries and breakthrough cases plus immune deficiencies created by this shot, you are way safer handling omicron (a cold) with your natural immunity.  Take vitamin D regularly plus other immune boosting vitamins and minerals.  You’ll be fine https://t.co/OB2liJOuE4",RickS9115
2022-01-31 14:49:05+00:00,1488162426696740868,Law &amp; Order column: Judges to read to students as part of February literacy initiative - Chicago Tribune https://t.co/Z5vboHywM4 via @GoogleNews #preK #wednesdaythought    #MondayMorning #MondayMotivation    #Omicron #edutwitter #EarlyChildhoodDevelopment #COVID19 #TEACH,TheKangarooCrew
2022-01-31 14:49:05+00:00,1488162423559405576,"@crypto_sam_974 @idrissaberkane except ... nope :
""Corrects headline and first paragraph to remove reference to the drug being effective in treating against Omicron in Phase III clinical trials""

bleach is also effective against covid, want to inject that into yourself too ?",forkinggizmo
2022-01-31 14:48:59+00:00,1488162400578670592,"Alaska Public Media reports that many health care workers are sick or in quarantine as omicron hits. “An apparent uptick Thursday in health care workers calling in sick due to testing positive or having direct exposure to someone infected” Jared Kosin, Alaska State Hospital. https://t.co/mu3gzNEZ2U",NationalREACH
2022-01-31 14:48:59+00:00,1488162400310288391,"@LexRegina72 @nicholasphilp flu is just as preventable as omicron, NZ accepted annual 500+ deaths by flu though. With better healthcare other deaths could've been prevented.But no one payed attention, cause life went on for most. Now, covid has everyone so scared, it needs to be prevented at all cost",Zelda_C_
2022-01-31 14:48:54+00:00,1488162377078038536,"@DeTocqueville14 @disclosetv Honestly, I don't know what the difference actually means. Seems to me that both say it is useful against Omicron. The fact that it is useful for this variant now makes me question why it was taboo in the previous variants.",TrishStuth
2022-01-31 14:48:52+00:00,1488162372577488898,"Momentous occasion. I left my flat just now after 30 days. I last stepped out on Jan 1 to take cash from the ATM. Then stayed locked up at home as Omicron spread like crazy in our society (160 cases so far, although two-thirds have recovered). Then I got sick. So this is good.",chhabs
2022-01-31 14:48:51+00:00,1488162365396893697,@atensnut Which came first? The BA.2 omicron subvariant or the description of a new fear porn virus?,NalczkHorn
2022-01-31 14:48:49+00:00,1488162356001660932,@Undergroundcou1 I thought the difference between Omicron and Delta tests was S target failure?,glugalug
2022-01-31 14:48:43+00:00,1488162333876793346,"@GabrielSassoon @GregDore2 My 90yo Gran had it last week (dementia suffer),  this week it's ripping though the rest of the family includinga diabetic... main symptom so far is a blocked nose... 
The Vaccines have made a huge difference couple with omicron rather than delta",NettieHy
2022-01-31 14:48:41+00:00,1488162322564608002,The general public is VERY weary over the overt mixed messages of the media regarding #COVID and scientific-based mitigation strategies. #pandemic #omicron #delta https://t.co/Ts7fEDhZCz,April_Shorty_
2022-01-31 14:48:35+00:00,1488162298204078084,"@joesoelberg @DukeScott60 @FowlFoul @RubinReport She wasn’t talking about Omicron mutation.  Scientists DID observe that vaccinated people were not spreading the wild type virus in March 2021.  Scientists were also predicting that mutations would behave differently, which is what we’re seeing.",beachpelican
2022-01-31 14:48:32+00:00,1488162286632062981,@talkRADIO @cristo_radio @Femi_Sorry Femi lying. I had Omicron a few weeks ago unvaccinated. Had already had Alpha 2 years prior. Me and my daughter went from positive to negative in 2 days. Many double vaxxed and boostered I know had it same time test positive for over 2 weeks.,DJRichieTee
2022-01-31 14:48:27+00:00,1488162264700145669,"Protests work! 

They affect the polls which politicians base their decisions/policies on. 

The majority of people who got Omicron and had minimal symptoms are also destroying the govt’s great narrative that justify the vaxx mandates and coercion. https://t.co/9NNMa3Xgeq",mhereandthere
2022-01-31 14:48:24+00:00,1488162251660005380,Puto omicron,SrTutosPlays
2022-01-31 14:48:21+00:00,1488162242495401984,"UK Covid eras

Toilet Rolls
Happy Birthday hand-washing
Clap for NHS
Captain Tom's walk
Barnard's Castle eye test
War with King of the North
""Are scotch eggs a substantial meal?""
Cancelled Christmas
Back To School (for 1 day)
Delta
Vaccines
Omicron
Boosters
Partygate
Sue Gray",Tim_Kimber
2022-01-31 14:48:20+00:00,1488162237240037382,"Omicron raises concerns about ‘Long Covid’, scientists working to find treatment https://t.co/aI6G0FnlQY",news24buzz1
2022-01-31 14:48:10+00:00,1488162194743246849,"@ross_stalker @McookAli @JuliaHB1 @LozzaFox @sajidjavid That is bullshit.  The vaccines are completely ineffective at preventing the spread of Covid 19, this is true for any of the variants but especially true for Omicron.",CW_Watchdog
2022-01-31 14:48:06+00:00,1488162177492013062,"In California nursing homes, omicron is bad, but so is the isolation https://t.co/JXlvJ4tAP7 https://t.co/jQ9yqkh8oZ",AmberOwens18
2022-01-31 14:48:04+00:00,1488162168633659394,"Covid-19: Omicron can spread in several hours after infection, says expert https://t.co/JU18DnbbSi",sameepshastri
2022-01-31 14:48:02+00:00,1488162161478311941,"Just when we felt we had the Delta variant in the past, here comes #Omicron. If you are feeling #overwhelmed, know you are not alone. Here are 6 tips for coping with #stress: https://t.co/91fW64yn1g https://t.co/QrRtIEANoe",CityofMenloPark
2022-01-31 14:48:01+00:00,1488162154498772992,@manytreadles @NightShiftMD @SHNcares Well according the vaccine manufacturers it won’t really increase protection from omicron nor reduce the viral load when you get it so how are they wrong. I’d say you are wrong.,ElfieSchlegel
2022-01-31 14:48:00+00:00,1488162151789481986,"Update on the 7-day Avg. of new #covid19 cases reported by #UnitedStates states. 

https://t.co/eKdLIypHFk

As at yesterday, top states with high 7-day average of cases: #California #Texas #Florida #NorthCarolina #Washington 

#omicron #coronavirus #covid_19 #Georgia #Arizona https://t.co/8TX7Ij9BIo",BeautifyData
2022-01-31 14:47:59+00:00,1488162150069714951,@MontagueTerrie Omicron followed by anothercon 🤣🤣,HarryStroud3
2022-01-31 14:47:59+00:00,1488162149801381889,"Australia battles the worst outbreak of the #pandemic with the fast-moving #omicron variant, spiraling cases to record levels. Still, most states will go through a staggered school reopening exercise this week. https://t.co/EBjwa0Th8F",VisevenGroup
2022-01-31 14:47:59+00:00,1488162149667164160,"Australia battles the worst outbreak of the #pandemic with the fast-moving #omicron variant, spiraling cases to record levels. Still, most states will go through a staggered school reopening exercise this week. https://t.co/j6fk50MdHo",eWizard_app
2022-01-31 14:47:58+00:00,1488162145464426499,"@heysopeworld It’s omicron. So much more contagious. I have family and friends who had covid in 2020 but no one in 2021 and then since December, SO MANY people I know had covid…",cortadochica
2022-01-31 14:47:55+00:00,1488162133196083204,CORRECTED-Japan's Kowa says ivermectin showed 'antiviral effect' against Omicron in research https://t.co/4OCrXCyWex,arnoyuma
2022-01-31 14:47:52+00:00,1488162120449540103,@TeddyCleps @joerogan Why on earth would you want to medicate against omicron?,Rob38490627
2022-01-31 14:47:48+00:00,1488162102489583617,"@NightShiftMD @LisaEsther6 @SHNcares Maybe stop using words like ""target"" and offer it to whomever wants it. Do you realize most people have had omicron? And are naturally boosted and have no desire to suffer the nasty effects of another jab?",yoyo777beach
2022-01-31 14:47:46+00:00,1488162093585031170,"A lot of people started the year with great expectations. Some wanted to lose weight and some wanted to travel more, but #COVID had other plans 😅
Let's not lose hope. 11 more months to go 🤞🏻

Describe your January in one word. Let us know 💬
#Omicron #NewYearResolution https://t.co/5XTzl4fGLQ",healthifyme
